hi Parisa
         8087408 function calls (7989965 primitive calls) in 1849.719 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.002    0.001 random.py:100(seed)
       42    0.000    0.000    0.000    0.000 random.py:273(choice)
        1    0.000    0.000    0.002    0.002 random.py:40(<module>)
        1    0.000    0.000    0.000    0.000 random.py:655(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:805(SystemRandom)
        3    0.000    0.000    0.002    0.001 random.py:91(__init__)
        1    0.000    0.000    0.000    0.000 range.py:1(<module>)
        1    0.000    0.000    0.000    0.000 range.py:125(_simple_new)
        1    0.000    0.000    0.000    0.000 range.py:152(_validate_dtype)
        1    0.000    0.000    0.000    0.000 range.py:22(RangeIndex)
        2    0.000    0.000    0.000    0.000 range.py:446(__len__)
        1    0.000    0.000    0.000    0.000 range.py:45(__new__)
        1    0.000    0.000    0.000    0.000 range.py:539(_add_numeric_methods_binary)
        8    0.000    0.000    0.000    0.000 range.py:543(_make_evaluate_binop)
        2    0.000    0.000    0.000    0.000 range.py:61(_ensure_int)
        1    0.000    0.000    0.000    0.000 raw_random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 raw_random.py:102(RandomFunction)
        1    0.000    0.000    0.000    0.000 raw_random.py:21(RandomStateType)
       80    0.000    0.000    0.000    0.000 raw_random.py:909(random_make_inplace)
        1    0.000    0.000    0.000    0.000 raw_random.py:926(RandomStreamsBase)
        1    0.000    0.000    0.000    0.000 rbf.py:44(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:57(Rbf)
        2    0.000    0.000    0.000    0.000 rcsetup.py:107(validate_any)
        2    0.000    0.000    0.000    0.000 rcsetup.py:112(validate_path_exists)
      290    0.001    0.000    0.001    0.000 rcsetup.py:122(validate_bool)
        4    0.000    0.000    0.000    0.000 rcsetup.py:134(validate_bool_maybe_none)
        2    0.000    0.000    0.000    0.000 rcsetup.py:148(deprecate_axes_hold)
        1    0.001    0.001    0.021    0.021 rcsetup.py:15(<module>)
      268    0.000    0.000    0.000    0.000 rcsetup.py:156(validate_float)
        4    0.000    0.000    0.000    0.000 rcsetup.py:165(validate_float_or_None)
        2    0.000    0.000    0.000    0.000 rcsetup.py:180(validate_string_or_None)
       12    0.000    0.000    0.000    0.000 rcsetup.py:190(validate_axisbelow)
        4    0.000    0.000    0.000    0.000 rcsetup.py:202(validate_dpi)
       67    0.000    0.000    0.000    0.000 rcsetup.py:213(validate_int)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_int_or_None)
        8    0.000    0.000    0.000    0.000 rcsetup.py:233(validate_fonttype)
        4    0.000    0.000    0.000    0.000 rcsetup.py:261(validate_backend)
        2    0.000    0.000    0.000    0.000 rcsetup.py:272(validate_toolbar)
        1    0.000    0.000    0.000    0.000 rcsetup.py:300(validate_nseq_float)
        9    0.000    0.000    0.000    0.000 rcsetup.py:301(__init__)
       25    0.000    0.000    0.000    0.000 rcsetup.py:305(__call__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:325(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 rcsetup.py:326(__init__)
        4    0.000    0.000    0.000    0.000 rcsetup.py:329(__call__)
        8    0.000    0.000    0.000    0.000 rcsetup.py:346(validate_color_or_inherit)
        4    0.000    0.000    0.000    0.000 rcsetup.py:353(validate_color_or_auto)
      208    0.000    0.000    0.003    0.000 rcsetup.py:359(validate_color_for_prop_cycle)
      412    0.000    0.000    0.004    0.000 rcsetup.py:375(validate_color)
        4    0.000    0.000    0.000    0.000 rcsetup.py:429(validate_aspect)
       55    0.000    0.000    0.000    0.000 rcsetup.py:438(validate_fontsize)
       24    0.000    0.000    0.007    0.000 rcsetup.py:455(validate_font_properties)
        4    0.000    0.000    0.000    0.000 rcsetup.py:477(validate_whiskers)
        4    0.000    0.000    0.000    0.000 rcsetup.py:500(update_savefig_format)
        5    0.000    0.000    0.000    0.000 rcsetup.py:517(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 rcsetup.py:54(ValidateInStrings)
       24    0.000    0.000    0.000    0.000 rcsetup.py:55(__init__)
        4    0.000    0.000    0.000    0.000 rcsetup.py:550(validate_negative_linestyle_legacy)
        4    0.000    0.000    0.000    0.000 rcsetup.py:561(validate_corner_mask)
      140    0.000    0.000    0.000    0.000 rcsetup.py:60(func)
        4    0.000    0.000    0.000    0.000 rcsetup.py:602(validate_hinting)
        4    0.000    0.000    0.000    0.000 rcsetup.py:626(validate_bbox)
        4    0.000    0.000    0.000    0.000 rcsetup.py:639(validate_sketch)
        1    0.000    0.000    0.000    0.000 rcsetup.py:652(ValidateInterval)
        9    0.000    0.000    0.000    0.000 rcsetup.py:656(__init__)
       39    0.000    0.000    0.000    0.000 rcsetup.py:662(__call__)
      105    0.000    0.000    0.000    0.000 rcsetup.py:67(__call__)
       14    0.000    0.000    0.002    0.000 rcsetup.py:736(cycler)
       11    0.000    0.000    0.000    0.000 rcsetup.py:76(_listify_validator)
      138    0.000    0.000    0.004    0.000 rcsetup.py:77(f)
       28    0.000    0.000    0.000    0.000 rcsetup.py:802(<genexpr>)
       16    0.000    0.000    0.005    0.000 rcsetup.py:805(validate_cycler)
        4    0.000    0.000    0.000    0.000 rcsetup.py:870(validate_hist_bins)
       16    0.000    0.000    0.000    0.000 rcsetup.py:886(validate_animation_writer_path)
     1381    0.001    0.000    0.003    0.000 re.py:138(match)
       15    0.000    0.000    0.001    0.000 re.py:143(search)
      686    0.000    0.000    0.006    0.000 re.py:148(sub)
      304    0.000    0.000    0.070    0.000 re.py:192(compile)
       54    0.000    0.000    0.000    0.000 re.py:208(escape)
     2386    0.003    0.000    0.074    0.000 re.py:230(_compile)
       30    0.000    0.000    0.000    0.000 re.py:264(_compile_repl)
       30    0.000    0.000    0.000    0.000 re.py:284(_subx)
        2    0.000    0.000    0.000    0.000 re.py:290(filter)
        1    0.000    0.000    0.000    0.000 realtransforms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 records.py:215(record)
        1    0.000    0.000    0.000    0.000 records.py:298(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:83(format_parser)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:2(<module>)
        1    0.000    0.000    0.000    0.000 renderer.py:24(PlotlyRenderer)
        1    0.000    0.000    0.239    0.239 renderer.py:8(<module>)
        1    0.000    0.000    0.000    0.000 repr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 repr.py:10(__init__)
        1    0.000    0.000    0.000    0.000 repr.py:8(Repr)
        1    0.000    0.000    0.000    0.000 reprlib32.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reprlib32.py:12(recursive_repr)
        1    0.000    0.000    0.000    0.000 reprlib32.py:15(decorating_function)
        1    0.000    0.000    0.000    0.000 reprlib32.py:38(Repr)
        1    0.000    0.000    0.000    0.000 reprlib32.py:40(__init__)
        2    0.000    0.000    0.007    0.003 request.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:10(RequestMethods)
        1    0.000    0.000    0.000    0.000 requirements.py:18(InvalidRequirement)
        1    0.000    0.000    0.018    0.018 requirements.py:4(<module>)
        1    0.000    0.000    0.000    0.000 requirements.py:75(Requirement)
        1    0.000    0.000    0.001    0.001 resample.py:1(<module>)
       12    0.000    0.000    0.000    0.000 resample.py:133(_make_deprecated_binop)
        4    0.000    0.000    0.000    0.000 resample.py:141(_make_deprecated_unary)
        1    0.000    0.000    0.000    0.000 resample.py:33(Resampler)
        1    0.000    0.000    0.000    0.000 resample.py:627(_GroupByMixin)
        1    0.000    0.000    0.000    0.000 resample.py:670(DatetimeIndexResampler)
        1    0.000    0.000    0.000    0.000 resample.py:775(DatetimeIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 resample.py:787(PeriodIndexResampler)
        1    0.000    0.000    0.000    0.000 resample.py:918(PeriodIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 resample.py:930(TimedeltaIndexResampler)
        1    0.000    0.000    0.000    0.000 resample.py:954(TimedeltaIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 resample.py:991(TimeGrouper)
        1    0.000    0.000    0.003    0.003 reshape.py:3(<module>)
        1    0.000    0.000    0.000    0.000 reshape.py:37(_Unstacker)
        2    0.000    0.000    0.000    0.000 response.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:22(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 response.py:55(GzipDecoder)
        1    0.000    0.000    0.000    0.000 response.py:76(HTTPResponse)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.001    0.001 retry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 retry.py:152(__init__)
        1    0.000    0.000    0.000    0.000 retry.py:27(Retry)
        1    0.000    0.000    0.000    0.000 rfc822.py:501(AddrlistClass)
        1    0.000    0.000    0.000    0.000 rfc822.py:71(<module>)
        1    0.000    0.000    0.000    0.000 rfc822.py:775(AddressList)
        1    0.000    0.000    0.000    0.000 rfc822.py:85(Message)
        1    0.000    0.000    0.000    0.000 rrule.py:1086(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:1281(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:1289(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:1390(_rrulestr)
        1    0.000    0.000    0.000    0.000 rrule.py:302(rrule)
        1    0.000    0.000    0.000    0.000 rrule.py:64(weekday)
        7    0.000    0.000    0.000    0.000 rrule.py:68(__init__)
        1    0.000    0.000    0.000    0.000 rrule.py:7(<module>)
        8    0.000    0.000    0.000    0.000 rrule.py:75(<genexpr>)
        4    0.000    0.000    0.000    0.000 rrule.py:78(_invalidates_cache)
        1    0.000    0.000    0.000    0.000 rrule.py:91(rrulebase)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
      392    0.001    0.000    0.004    0.000 safe_asarray.py:13(_asarray)
        1    0.000    0.000    0.000    0.000 safe_asarray.py:3(<module>)
        1    0.000    0.000    0.000    0.000 sasreader.py:3(<module>)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:33(SingleByteCharSetProber)
        1    0.001    0.001    0.001    0.001 sbcsgroupprober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 sbcsgroupprober.py:43(SBCSGroupProber)
        1    0.000    0.000    0.000    0.000 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:106(InvertedLogTransformBase)
        1    0.000    0.000    0.000    0.000 scale.py:116(Log10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:123(InvertedLog10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:130(Log2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:137(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:144(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:151(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:158(LogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:167(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:176(LogScale)
        1    0.000    0.000    0.000    0.000 scale.py:18(ScaleBase)
        1    0.000    0.000    0.000    0.000 scale.py:275(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:308(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:340(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 scale.py:426(LogitTransform)
        1    0.000    0.000    0.000    0.000 scale.py:451(LogisticTransform)
        1    0.000    0.000    0.000    0.000 scale.py:469(LogitScale)
        5    0.000    0.000    0.000    0.000 scale.py:521(get_scale_names)
        1    0.000    0.000    0.000    0.000 scale.py:554(get_scale_docs)
        1    0.000    0.000    0.000    0.000 scale.py:59(LinearScale)
        1    0.000    0.000    0.000    0.000 scale.py:87(LogTransformBase)
        1    0.000    0.000    0.000    0.000 scan.py:36(<module>)
        1    0.000    0.000    0.000    0.000 scan_checkpoints.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scan_op.py:48(<module>)
        1    0.000    0.000    0.000    0.000 scan_op.py:90(Scan)
      490    0.000    0.000    0.000    0.000 scan_opt.py:103(remove_constants_and_unused_inputs_scan)
        1    0.000    0.000    0.000    0.000 scan_opt.py:1081(ScanSaveMem)
        1    0.000    0.000    0.000    0.000 scan_opt.py:1087(__init__)
        2    0.000    0.000    0.000    0.000 scan_opt.py:1090(add_requirements)
        2    0.000    0.000    0.001    0.001 scan_opt.py:1620(apply)
        1    0.000    0.000    0.000    0.000 scan_opt.py:1628(ScanMerge)
        2    0.000    0.000    0.000    0.000 scan_opt.py:1634(add_requirements)
        2    0.000    0.000    0.001    0.001 scan_opt.py:1846(apply)
       96    0.000    0.000    0.000    0.000 scan_opt.py:1905(scan_merge_inouts)
        1    0.000    0.000    0.000    0.000 scan_opt.py:2072(PushOutDot1)
        1    0.000    0.000    0.000    0.000 scan_opt.py:2078(__init__)
        2    0.000    0.000    0.000    0.000 scan_opt.py:2081(add_requirements)
        2    0.000    0.000    0.002    0.001 scan_opt.py:2084(apply)
        1    0.000    0.000    0.000    0.000 scan_opt.py:212(PushOutNonSeqScan)
        1    0.000    0.000    0.000    0.000 scan_opt.py:218(__init__)
        2    0.000    0.000    0.000    0.000 scan_opt.py:221(add_requirements)
        2    0.000    0.000    0.002    0.001 scan_opt.py:224(apply)
        1    0.000    0.000    0.000    0.000 scan_opt.py:419(PushOutSeqScan)
        1    0.000    0.000    0.000    0.000 scan_opt.py:425(__init__)
        2    0.000    0.000    0.000    0.000 scan_opt.py:428(add_requirements)
        2    0.000    0.000    0.002    0.001 scan_opt.py:431(apply)
        1    0.000    0.000    0.194    0.194 scan_opt.py:51(<module>)
        1    0.000    0.000    0.000    0.000 scan_opt.py:662(PushOutScanOutput)
        1    0.000    0.000    0.000    0.000 scan_opt.py:668(__init__)
        2    0.000    0.000    0.000    0.000 scan_opt.py:671(add_requirements)
        2    0.000    0.000    0.002    0.001 scan_opt.py:674(apply)
        1    0.000    0.000    0.000    0.000 scan_opt.py:911(ScanInplaceOptimizer)
        1    0.000    0.000    0.000    0.000 scan_opt.py:917(__init__)
        2    0.000    0.000    0.000    0.000 scan_opt.py:923(add_requirements)
        2    0.000    0.000    0.002    0.001 scan_opt.py:999(apply)
        1    0.000    0.000    0.000    0.000 scan_utils.py:112(until)
        1    0.000    0.000    0.000    0.000 scan_utils.py:1126(scan_args)
        1    0.000    0.000    0.001    0.001 scan_utils.py:6(<module>)
        1    0.001    0.001    0.001    0.001 scan_utils.py:818(Validator)
        1    0.000    0.000    0.000    0.000 scan_views.py:6(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 sched.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sched.py:270(key_to_cmp)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.000    0.000    0.000    0.000 scipy_sparse.py:5(<module>)
        1    0.000    0.000    0.000    0.000 scope.py:3(<module>)
        1    0.000    0.000    0.000    0.000 scope.py:80(Scope)
        1    0.000    0.000    0.000    0.000 selectors.py:130(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:150(BaseSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:287(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:29(SelectorError)
        1    0.000    0.000    0.000    0.000 selectors.py:337(PollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:390(EpollSelector)
        1    0.000    0.000    0.001    0.001 selectors.py:8(<module>)
        1    0.000    0.000    0.001    0.001 series.py:105(Series)
        1    0.000    0.000    0.000    0.000 series.py:139(__init__)
        1    0.000    0.000    0.000    0.000 series.py:284(_set_axis)
        1    0.000    0.000    0.000    0.000 series.py:2894(_sanitize_array)
        1    0.000    0.000    0.000    0.000 series.py:2911(_try_cast)
        1    0.000    0.000    0.048    0.048 series.py:3(<module>)
        1    0.000    0.000    0.000    0.000 series.py:310(_set_subtyp)
        1    0.000    0.000    0.000    0.000 series.py:320(name)
        1    0.000    0.000    0.000    0.000 series.py:324(name)
        1    0.000    0.000    0.001    0.001 series.py:4(<module>)
       20    0.000    0.000    0.000    0.000 series.py:44(_arith_method)
        1    0.000    0.000    0.000    0.000 series.py:88(SparseSeries)
        3    0.000    0.000    0.000    0.000 series.py:90(_coerce_method)
        1    0.000    0.000    0.000    0.000 session.py:7(<module>)
        1    0.000    0.000    0.000    0.000 sessions.py:315(Session)
        1    0.000    0.000    0.000    0.000 sessions.py:9(<module>)
        1    0.000    0.000    0.000    0.000 sessions.py:96(SessionRedirectMixin)
        1    0.000    0.000    0.000    0.000 sf_error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sf_error.py:11(SpecialFunctionError)
        1    0.000    0.000    0.000    0.000 sf_error.py:5(SpecialFunctionWarning)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        4    0.000    0.000    0.000    0.000 shape_base.py:11(atleast_1d)
        1    0.000    0.000    0.000    0.000 shape_base.py:364(_Recurser)
        1    0.000    0.000    0.000    0.000 shared_randomstreams.py:19(RandomStateSharedVariable)
        3    0.000    0.000    0.000    0.000 shared_randomstreams.py:23(randomstate_constructor)
        1    0.000    0.000    0.000    0.000 shared_randomstreams.py:42(RandomStreams)
        1    0.000    0.000    0.000    0.000 shared_randomstreams.py:5(<module>)
       25    0.000    0.000    0.001    0.000 sharedvalue.py:170(clone)
        1    0.000    0.000    0.000    0.000 sharedvalue.py:21(SharedVariable)
        4    0.000    0.000    0.000    0.000 sharedvalue.py:215(shared_constructor)
        3    0.000    0.000    0.000    0.000 sharedvalue.py:223(shared)
        1    0.000    0.000    0.000    0.000 sharedvalue.py:4(<module>)
       28    0.000    0.000    0.000    0.000 sharedvalue.py:68(__init__)
    58966    0.097    0.000    0.670    0.000 sharedvalue.py:87(get_value)
        1    0.000    0.000    0.000    0.000 sharedvar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sharedvar.py:17(<module>)
        1    0.000    0.000    0.000    0.000 sharedvar.py:23(TensorSharedVariable)
        3    0.000    0.000    0.000    0.000 sharedvar.py:27(tensor_constructor)
        1    0.000    0.000    0.000    0.000 sharedvar.py:33(ScalarSharedVariable)
        1    0.000    0.000    0.000    0.000 sharedvar.py:67(ScalarSharedVariable)
        3    0.000    0.000    0.000    0.000 sharedvar.py:71(scalar_constructor)
        1    0.000    0.000    0.000    0.000 shlex.py:120(read_token)
        1    0.000    0.000    0.000    0.000 shlex.py:2(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:21(shlex)
        1    0.000    0.000    0.000    0.000 shlex.py:23(__init__)
        1    0.000    0.000    0.000    0.000 shlex.py:265(__iter__)
        1    0.000    0.000    0.000    0.000 shlex.py:268(next)
        1    0.000    0.000    0.000    0.000 shlex.py:88(get_token)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 sigm.py:179(UltraFastScalarSigmoid)
        1    0.000    0.000    0.000    0.000 sigm.py:29(ScalarSigmoid)
        1    0.000    0.000    0.000    0.000 sigm.py:319(ScalarSoftplus)
        4    0.000    0.000    0.000    0.000 sigm.py:344(c_code)
        1    0.000    0.000    0.000    0.000 sigm.py:364(c_code_cache_version)
       48    0.000    0.000    0.000    0.000 sigm.py:477(is_exp)
        3    0.000    0.000    0.001    0.000 sigm.py:50(grad)
       72    0.000    0.000    0.000    0.000 sigm.py:503(is_mul)
       96    0.000    0.000    0.000    0.000 sigm.py:546(is_neg)
        6    0.000    0.000    0.000    0.000 sigm.py:60(c_code)
    72/24    0.000    0.000    0.000    0.000 sigm.py:642(parse_mul_tree)
        1    0.000    0.000    0.001    0.001 sigm.py:7(<module>)
    72/24    0.000    0.000    0.000    0.000 sigm.py:805(perform_sigm_times_exp)
        2    0.000    0.000    0.000    0.000 sigm.py:87(c_code_cache_version)
       24    0.000    0.000    0.001    0.000 sigm.py:925(local_sigm_times_exp)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.003    0.003    0.023    0.023 signaltools.py:4(<module>)
        3    0.001    0.000    0.001    0.000 six.py:1(<module>)
        3    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
      130    0.000    0.000    0.000    0.000 six.py:105(__init__)
       14    0.000    0.000    0.022    0.002 six.py:114(_resolve)
        3    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
       18    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 six.py:136(Iterator)
        3    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
      254    0.000    0.000    0.000    0.000 six.py:141(__init__)
       16    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        3    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        3    0.000    0.000    0.000    0.000 six.py:173(__init__)
      151    0.000    0.000    0.000    0.000 six.py:177(_add_module)
       15    0.000    0.000    0.000    0.000 six.py:181(_get_module)
     2711    0.001    0.000    0.001    0.000 six.py:184(find_module)
       13    0.000    0.000    0.000    0.000 six.py:189(__get_module)
       13    0.000    0.000    0.001    0.000 six.py:195(load_module)
      116    0.002    0.000    0.010    0.000 six.py:209(exec_)
        1    0.001    0.001    0.001    0.001 six.py:21(<module>)
        3    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        2    0.000    0.000    0.000    0.000 six.py:320(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:322(Module_six_moves_urllib_parse)
        2    0.000    0.000    0.000    0.000 six.py:360(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:364(Module_six_moves_urllib_error)
        2    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:384(Module_six_moves_urllib_request)
        2    0.000    0.000    0.000    0.000 six.py:430(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_response)
        2    0.000    0.000    0.000    0.000 six.py:451(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:457(Module_six_moves_urllib_robotparser)
        2    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:475(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:53(X)
        1    0.000    0.000    0.000    0.000 six.py:54(__len__)
        1    0.000    0.000    0.000    0.000 six.py:552(get_unbound_function)
        2    0.000    0.000    0.000    0.000 six.py:555(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:561(Iterator)
       12    0.000    0.000    0.000    0.000 six.py:598(iterkeys)
        3    0.000    0.000    0.000    0.000 six.py:60(X)
      617    0.000    0.000    0.000    0.000 six.py:601(itervalues)
     1239    0.000    0.000    0.001    0.000 six.py:604(iteritems)
        3    0.000    0.000    0.000    0.000 six.py:62(__len__)
        4    0.000    0.000    0.000    0.000 six.py:648(b)
        4    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
        2    0.000    0.000    0.000    0.000 six.py:689(exec_)
        1    0.000    0.000    0.000    0.000 six.py:699(exec_)
       24    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
       30    0.000    0.000    0.022    0.001 six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:819(with_metaclass)
        1    0.000    0.000    0.000    0.000 six.py:824(metaclass)
        1    0.000    0.000    0.000    0.000 six.py:826(__new__)
        3    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
      384    0.000    0.000    0.000    0.000 six.py:88(__init__)
       26    0.000    0.000    0.021    0.001 six.py:91(__get__)
        1    0.000    0.000    0.002    0.002 sjisprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 sjisprober.py:36(SJISProber)
        1    0.000    0.000    0.000    0.000 slsqp.py:14(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:171(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:183(_socketobject)
        1    0.000    0.000    0.000    0.000 socket.py:189(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:196(close)
        1    0.000    0.000    0.000    0.000 socket.py:227(meth)
        1    0.000    0.000    0.000    0.000 socket.py:239(_fileobject)
        1    0.002    0.002    0.002    0.002 socket.py:45(<module>)
        1    0.000    0.000    0.000    0.000 socks.py:23(<module>)
        1    0.000    0.000    0.000    0.000 sort.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sort.py:134(ArgSortOp)
        1    0.000    0.000    0.000    0.000 sort.py:7(SortOp)
        1    0.000    0.000    0.000    0.000 sorting.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sorting.py:261(_KeyMapper)
        1    0.000    0.000    0.000    0.000 spawn.py:204(find_executable)
        1    0.000    0.000    0.000    0.000 spawn.py:7(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:15(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        1    0.000    0.000    0.001    0.001 specifiers.py:214(LegacySpecifier)
        7    0.000    0.000    0.000    0.000 specifiers.py:266(_require_version_compare)
        1    0.000    0.000    0.007    0.007 specifiers.py:275(Specifier)
        1    0.000    0.000    0.008    0.008 specifiers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:589(SpecifierSet)
        1    0.000    0.000    0.000    0.000 specifiers.py:78(_IndividualSpecifier)
        1    0.000    0.000    0.000    0.000 spectral.py:2(<module>)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:22(Spine)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:254(IndexMixin)
        1    0.000    0.000    0.000    0.000 sql.py:1254(SQLiteTable)
        1    0.000    0.000    0.000    0.000 sql.py:1366(SQLiteDatabase)
        1    0.000    0.000    0.000    0.000 sql.py:30(SQLAlchemyRequired)
        1    0.000    0.000    0.000    0.000 sql.py:34(DatabaseError)
        1    0.000    0.000    0.000    0.000 sql.py:5(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:540(SQLTable)
        1    0.000    0.000    0.000    0.000 sql.py:926(PandasSQL)
        1    0.000    0.000    0.000    0.000 sql.py:940(SQLDatabase)
      962    0.000    0.000    0.000    0.000 sre_compile.py:101(fixup)
      777    0.001    0.000    0.007    0.000 sre_compile.py:228(_compile_charset)
      777    0.004    0.000    0.006    0.000 sre_compile.py:256(_optimize_charset)
      125    0.001    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
        2    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
